Time,Distance,Best Lap Delta,Best Lap Time,Brake Bias,Brake Pos,CG Accel Lateral,CG Accel Longitudinal,Car Coord X,Car Coord Y,Car Coord Z,DRS Active,DRS Available,Engine RPM,Fuel Level,Gear,Ground Speed,KERS Charge,KERS Deployed Energy,Last Sector Time,Max RPM,Throttle Pos
s,m,s,s,%,%,G,G,m,m,m,,,rpm,l,,km/h,%,kJ,s,rpm,%
38.05,2587.2,-0.15,107.932,54,0,-2.58,0.57,-587.8,800.4,73.6,0,0,11579,12.33,4,178.3,90.1,1142.1,31.789,13050,67
38.1,2589.7,-0.138,107.932,54,0,-2.61,0.5,-588.5,802.6,73.6,0,0,11617,12.33,4,179.2,90,1144.7,31.789,13050,67.4
38.15,2592.2,-0.138,107.932,54,0,-2.74,0.51,-589.1,805.1,73.7,0,0,11693,12.33,4,179.9,90,1147.4,31.789,13050,66.9
38.2,2594.7,-0.138,107.932,54,0,-2.7,0.56,-589.7,807.6,73.7,0,0,11707,12.33,4,180.8,89.9,1149.8,31.789,13050,66.4
38.25,2597.3,-0.129,107.932,54,0,-2.7,0.47,-590.3,809.9,73.7,0,0,11764,12.33,4,181.5,89.9,1152.4,31.789,13050,66
38.3,2599.8,-0.129,107.932,54,0,-2.48,0.56,-590.7,812.5,73.7,0,0,11810,12.33,4,182.3,89.8,1155,31.789,13050,66.2
38.35,2602.3,-0.129,107.932,54,0,-2.67,0.54,-591.1,815,73.7,0,0,11828,12.33,4,183.1,89.8,1157.5,31.789,13050,66.3
38.4,2604.9,-0.123,107.932,54,0,-2.49,0.55,-591.5,817.5,73.7,0,0,11883,12.32,4,183.9,89.7,1160.1,31.789,13050,66.3
38.45,2607.5,-0.123,107.932,54,0,-2.53,0.48,-591.8,820.1,73.7,0,0,11915,12.32,4,184.8,89.7,1162.6,31.789,13050,65
38.5,2610,-0.12,107.932,54,0,-2.62,0.45,-592,822.7,73.6,0,0,11971,12.32,4,185.4,89.6,1165,31.789,13050,63
38.55,2612.6,-0.12,107.932,54,0,-2.78,0.41,-592.1,825.1,73.6,0,0,11979,12.32,4,186.1,89.6,1167.5,31.789,13050,61.5
38.6,2615.2,-0.12,107.932,54,0,-2.97,0.39,-592.2,827.8,73.6,0,0,12044,12.32,4,186.7,89.6,1170,31.789,13050,61.5
38.65,2617.8,-0.117,107.932,54,0,-3.06,0.32,-592.3,830.4,73.6,0,0,12078,12.32,4,187.2,89.5,1172.4,31.789,13050,61.2
38.7,2620.4,-0.117,107.932,54,0,-3.09,0.33,-592.2,832.9,73.6,0,0,12109,12.32,4,187.7,89.5,1174.6,31.789,13050,60.1
38.75,2623,-0.117,107.932,54,0,-3.33,0.27,-592.1,835.6,73.5,0,0,12118,12.32,4,188.1,89.4,1177,31.789,13050,59.2
38.8,2625.6,-0.117,107.932,54,0,-3.2,0.33,-591.9,838.3,73.5,0,0,12123,12.31,4,188.5,89.4,1179.2,31.789,13050,58.5
38.85,2628.3,-0.117,107.932,54,0,-3.2,0.31,-591.6,840.8,73.5,0,0,12181,12.31,4,188.8,89.3,1181.5,31.789,13050,59.3
38.9,2630.9,-0.12,107.932,54,0,-3.14,0.33,-591.2,843.4,73.5,0,0,12206,12.31,4,189.2,89.3,1183.8,31.789,13050,61.6
38.95,2633.5,-0.12,107.932,54,0,-3.14,0.3,-590.7,846,73.4,0,0,12231,12.31,4,189.7,89.3,1186.1,31.789,13050,61.7
39,2636.2,-0.12,107.932,54,0,-3.26,0.35,-590.2,848.5,73.4,0,0,12278,12.31,4,190.1,89.2,1188.5,31.789,13050,62.3
39.05,2638.8,-0.126,107.932,54,0,-2.98,0.37,-589.6,851.2,73.4,0,0,12293,12.31,4,190.6,89.2,1190.9,31.789,13050,62.4
39.1,2641.5,-0.126,107.932,54,0,-2.86,0.41,-588.9,853.8,73.4,0,0,12410,12.31,4,191,89.1,1193.2,31.789,13050,62.8
39.15,2644.1,-0.129,107.932,54,0,-2.82,0.38,-588.2,856.2,73.4,0,0,12497,12.31,4,191.4,89.1,1195.7,31.789,13050,64.2
39.2,2646.8,-0.129,107.932,54,0,-2.78,0.34,-587.4,858.8,73.4,0,0,12553,12.3,4,191.8,89.1,1198.2,31.789,13050,65.8
39.25,2649.5,-0.129,107.932,54,0,-3.62,0.52,-586.5,861.4,73.3,0,0,12521,12.3,4,192.3,89,1200.6,31.789,13050,66.3
39.3,2652.1,-0.135,107.932,54,0,-3.88,0.31,-585.6,863.8,73.3,0,0,12426,12.3,4,192.8,89,1203.2,31.789,13050,67.7
39.35,2654.8,-0.135,107.932,54,0,-3.11,0.41,-584.5,866.3,73.3,0,0,12459,12.3,4,193.3,88.9,1205.8,31.789,13050,69.9
39.4,2657.5,-0.135,107.932,54,0,-2.91,0.4,-583.4,868.8,73.3,0,0,12562,12.3,4,193.8,88.9,1208.3,31.789,13050,70.6
39.45,2660.2,-0.144,107.932,54,0,-3.18,0.45,-582.2,871.1,73.3,0,0,12530,12.3,4,194.4,88.8,1211.1,31.789,13050,70.5
39.5,2662.9,-0.144,107.932,54,0,-3.17,0.48,-580.9,873.5,73.3,0,0,12519,12.3,4,195.2,88.8,1213.8,31.789,13050,71.9
39.55,2665.7,-0.147,107.932,54,0,-2.59,0.46,-579.5,875.9,73.3,0,0,12567,12.29,4,196,88.7,1216.6,31.789,13050,71.7
39.6,2668.4,-0.147,107.932,54,0,-2.29,1.15,-578.2,878.2,73.3,0,0,11038,12.29,5,197.1,88.7,1218.8,31.789,13050,74
39.65,2671.1,-0.147,107.932,54,0,-2.8,0.59,-576.7,880.6,73.3,0,0,10906,12.29,5,198.4,88.6,1221.6,31.789,13050,74.7
39.7,2673.9,-0.153,107.932,54,0,-2.95,0.55,-575.1,882.9,73.3,0,0,10956,12.29,5,199.3,88.6,1224.3,31.789,13050,75.3
39.75,2676.7,-0.153,107.932,54,0,-2.85,0.57,-573.6,885.1,73.3,0,0,11031,12.29,5,200.1,88.5,1227.2,31.789,13050,75.3
39.8,2679.5,-0.162,107.932,54,0,-2.99,0.53,-571.9,887.4,73.3,0,0,11063,12.29,5,201,88.5,1230.2,31.789,13050,75
39.85,2682.3,-0.162,107.932,54,0,-2.94,0.55,-570.2,889.6,73.3,0,0,11121,12.29,5,201.8,88.4,1232.9,31.789,13050,74.8
39.9,2685.1,-0.162,107.932,54,0,-2.84,0.58,-568.4,891.7,73.2,0,0,11162,12.29,5,202.6,88.4,1235.9,31.789,13050,74.7
39.95,2687.9,-0.171,107.932,54,0,-2.85,0.45,-566.6,893.9,73.2,0,0,11220,12.28,5,203.4,88.3,1238.8,31.789,13050,74.9
40,2690.8,-0.171,107.932,54,0,-2.84,0.5,-564.6,896,73.2,0,0,11234,12.28,5,204.2,88.3,1241.6,31.789,13050,73.3
40.05,2693.6,-0.18,107.932,54,0,-3.04,0.46,-562.7,898,73.2,0,0,11288,12.28,5,204.9,88.2,1244.5,31.789,13050,71.9
40.1,2696.5,-0.18,107.932,54,0,-2.83,0.66,-560.6,900,73.2,0,0,11229,12.28,5,205.7,88.2,1247.3,31.789,13050,71.2
40.15,2699.3,-0.18,107.932,54,0,-2.38,0.42,-558.5,902,73.1,0,0,11286,12.28,5,206.5,88.1,1250.2,31.789,13050,70.7
40.2,2702.2,-0.186,107.932,54,0,-2.03,0.49,-556.5,903.9,73.1,0,0,11387,12.28,5,207.2,88.1,1252.8,31.789,13050,70
40.25,2705.1,-0.186,107.932,54,0,-1.93,0.54,-554.3,905.8,73.1,0,0,11369,12.28,5,208.1,88,1255.5,31.789,13050,70.2
40.3,2708,-0.192,107.932,54,0,-1.93,0.29,-552,907.7,73,0,0,11481,12.28,5,208.9,88,1258.1,31.789,13050,71.9
40.35,2710.9,-0.192,107.932,54,0,-2.01,0.67,-549.8,909.5,73,0,0,11536,12.27,5,209.7,88,1261,31.789,13050,75.3
40.4,2713.8,-0.192,107.932,54,0,-1.93,0.61,-547.5,911.3,72.9,0,0,11527,12.27,5,210.8,87.9,1263.9,31.789,13050,79
40.45,2716.8,-0.195,107.932,54,0,-1.35,0.64,-545.1,913.1,72.8,0,0,11604,12.27,5,211.9,87.9,1266.7,31.789,13050,83.3
40.5,2719.7,-0.195,107.932,54,0,-1.1,0.8,-542.9,914.8,72.8,0,0,11680,12.27,5,213,87.8,1269.9,31.789,13050,89
40.55,2722.7,-0.201,107.932,54,0,-0.87,0.8,-540.4,916.6,72.7,0,0,11733,12.27,5,214.4,87.7,1273.3,31.789,13050,93.1
40.6,2725.7,-0.201,107.932,54,0,-0.66,0.71,-537.9,918.4,72.6,0,0,11891,12.27,5,215.8,87.7,1276.6,31.789,13050,95.7
40.65,2728.7,-0.201,107.932,54,0,-0.54,0.91,-535.6,920.1,72.5,0,0,11912,12.26,5,217.2,87.6,1280.3,31.789,13050,97.6
40.7,2731.8,-0.201,107.932,54,0,-0.4,0.91,-533.1,921.9,72.5,0,0,11956,12.26,5,218.7,87.6,1284,31.789,13050,100
40.75,2734.8,-0.201,107.932,54,0,-0.67,0.72,-530.5,923.7,72.4,0,0,12086,12.26,5,220.2,87.5,1287.7,31.789,13050,100
40.8,2737.9,-0.204,107.932,54,0,-0.85,0.88,-528.1,925.4,72.3,0,0,12162,12.26,5,221.6,87.4,1291.5,31.789,13050,100
40.85,2741,-0.204,107.932,54,0,-0.69,0.83,-525.5,927.1,72.2,0,0,12187,12.26,5,223.1,87.4,1295.4,31.789,13050,100
40.9,2744.1,-0.207,107.932,54,0,-0.49,0.76,-522.9,928.9,72.1,0,0,12284,12.26,5,224.5,87.3,1299.1,31.789,13050,100
40.95,2747.3,-0.207,107.932,54,0,-0.35,0.78,-520.4,930.6,72,0,0,12338,12.25,5,225.8,87.2,1303,31.789,13050,100
41,2750.4,-0.207,107.932,54,0,-0.16,0.75,-517.7,932.4,71.9,0,0,12428,12.25,5,227.2,87.2,1307,31.789,13050,100
41.05,2753.6,-0.207,107.932,54,0,-0.16,0.83,-515.1,934.2,71.8,0,0,12486,12.25,5,228.6,87.1,1310.7,31.789,13050,100
41.1,2756.8,-0.207,107.932,54,0,-0.1,0.72,-512.5,935.9,71.7,0,0,12533,12.25,5,229.9,87,1314.6,31.789,13050,100
41.15,2760,-0.207,107.932,54,0,0.05,0.7,-509.8,937.7,71.6,0,0,12605,12.25,5,231.2,86.9,1318.5,31.789,13050,100
41.2,2763.2,-0.207,107.932,54,0,0.17,0.79,-507.1,939.5,71.5,0,0,10881,12.25,6,233,86.9,1321.5,31.789,13050,100
41.25,2766.5,-0.21,107.932,54,0,0.38,0.8,-504.5,941.2,71.4,0,0,10964,12.24,6,234.2,86.8,1325.3,31.789,13050,100
41.3,2769.8,-0.21,107.932,54,0,0.5,0.77,-501.7,943.1,71.3,0,0,11016,12.24,6,235.6,86.8,1329.2,31.789,13050,100
41.35,2773,-0.213,107.932,54,0,0.6,0.73,-498.9,945,71.2,0,0,11078,12.24,6,236.9,86.7,1332.9,31.789,13050,100
41.4,2776.4,-0.213,107.932,54,0,0.48,0.74,-496.3,946.7,71.1,0,0,11120,12.24,6,238.2,86.6,1336.9,31.789,13050,100
41.45,2779.7,-0.216,107.932,54,0,0.47,0.55,-493.5,948.7,71,0,0,11232,12.24,6,239.4,86.6,1340.8,31.789,13050,100
41.5,2783,-0.216,107.932,54,0,0.58,0.84,-490.7,950.6,70.8,0,0,11231,12.23,6,240.7,86.5,1344.5,31.789,13050,100
41.55,2786.4,-0.216,107.932,54,0,0.4,0.74,-488.1,952.4,70.7,0,0,11263,12.23,6,242,86.4,1348.4,31.789,13050,100
41.6,2789.8,-0.216,107.932,54,0,0.28,0.65,-485.3,954.4,70.6,0,0,11390,12.23,6,243.1,86.4,1352.4,31.789,13050,100
41.65,2793.2,-0.219,107.932,54,0,0.41,0.72,-482.5,956.4,70.5,0,0,11412,12.23,6,244.4,86.3,1356,31.789,13050,100
41.7,2796.6,-0.219,107.932,54,0,0.5,0.65,-479.8,958.3,70.3,0,0,11448,12.23,6,245.5,86.2,1360,31.789,13050,100
41.75,2800,-0.219,107.932,54,0,0.56,0.65,-477,960.3,70.2,0,0,11508,12.23,6,246.7,86.2,1363.9,31.789,13050,100
41.8,2803.4,-0.219,107.932,54,0,0.48,0.62,-474.1,962.4,70.1,0,0,11574,12.22,6,247.9,86.1,1367.6,31.789,13050,100
41.85,2806.9,-0.219,107.932,54,0,0.39,0.7,-471.5,964.3,69.9,0,0,11600,12.22,6,249,86,1371.5,31.789,13050,100
41.9,2810.4,-0.219,107.932,54,0,0.26,0.61,-468.6,966.4,69.8,0,0,11649,12.22,6,250.1,86,1375.4,31.789,13050,100
41.95,2813.9,-0.222,107.932,54,0,0.15,0.63,-465.8,968.5,69.7,0,0,11711,12.22,6,251.2,85.9,1379.1,31.789,13050,100
42,2817.4,-0.222,107.932,54,0,0.06,0.64,-463.1,970.5,69.5,0,0,11747,12.22,6,252.3,85.8,1383,31.789,13050,100
42.05,2820.9,-0.222,107.932,54,0,0.01,0.58,-460.2,972.6,69.4,0,0,11794,12.22,6,253.4,85.8,1386.9,31.789,13050,100
42.1,2824.4,-0.222,107.932,54,0,-0.03,0.58,-457.3,974.8,69.2,0,0,11848,12.21,6,254.4,85.7,1390.6,31.789,13050,100
42.15,2828,-0.222,107.932,54,0,-0.03,0.57,-454.5,976.8,69.1,0,0,11893,12.21,6,255.4,85.6,1394.5,31.789,13050,100
42.2,2831.5,-0.222,107.932,54,0,0.03,0.58,-451.6,978.9,69,0,0,11932,12.21,6,256.4,85.5,1398.4,31.789,13050,100
42.25,2835.1,-0.222,107.932,54,0,0.1,0.55,-448.7,981.1,68.8,0,0,11993,12.21,6,257.4,85.5,1402,31.789,13050,100
42.3,2838.7,-0.222,107.932,54,0,0.16,0.55,-445.9,983.1,68.7,0,0,12022,12.21,6,258.4,85.4,1406,31.789,13050,100
42.35,2842.3,-0.225,107.932,54,0,0.13,0.52,-443,985.3,68.5,0,0,12060,12.2,6,259.4,85.3,1409.9,31.789,13050,100
42.4,2845.9,-0.225,107.932,54,0,0.1,0.55,-440,987.5,68.3,0,0,12096,12.2,6,260.3,85.3,1413.5,31.789,13050,100
42.45,2849.5,-0.225,107.932,54,0,0.05,0.54,-437.2,989.6,68.2,0,0,12140,12.2,6,261.2,85.2,1417.4,31.789,13050,100
42.5,2853.2,-0.225,107.932,54,0,0.17,0.51,-434.3,991.8,68,0,0,12182,12.2,6,262.1,85.1,1421.4,31.789,13050,100
42.55,2856.8,-0.225,107.932,54,0,0.39,0.48,-431.3,994,67.8,0,0,12229,12.2,6,263.1,85.1,1425,31.789,13050,100
42.6,2860.5,-0.225,107.932,54,0,0.6,0.51,-428.5,996.1,67.7,0,0,12253,12.2,6,263.9,85,1429,31.789,13050,100
42.65,2864.2,-0.225,107.932,54,0,0.68,0.48,-425.5,998.4,67.5,0,0,12296,12.19,6,264.8,84.9,1432.9,31.789,13050,100
42.7,2867.9,-0.228,107.932,54,0,0.75,0.51,-422.5,1000.6,67.3,0,0,11034,12.19,7,265.8,84.9,1435.9,31.789,13050,100
42.75,2871.6,-0.228,107.932,54,0,0.81,0.51,-419.7,1002.8,67.2,0,0,11053,12.19,7,266.7,84.8,1439.7,31.789,13050,100
42.8,2875.3,-0.225,107.932,54,0,0.69,0.49,-416.7,1005.1,67,0,0,11094,12.19,7,267.6,84.8,1443.6,31.789,13050,100
42.85,2879,-0.225,107.932,54,0,0.61,0.5,-413.7,1007.5,66.8,0,0,11138,12.19,7,268.4,84.7,1447.5,31.789,13050,100
42.9,2882.7,-0.225,107.932,54,0,0.55,0.49,-410.9,1009.7,66.6,0,0,11155,12.19,7,269.3,84.6,1451.2,31.789,13050,100
42.95,2886.5,-0.225,107.932,54,0,0.48,0.49,-407.9,1012.1,66.4,0,0,11197,12.18,7,270.1,84.6,1455.2,31.789,13050,100
43,2890.3,-0.228,107.932,54,0,0.4,0.46,-405,1014.5,66.2,0,0,11225,12.18,7,271,84.5,1458.9,31.789,13050,100
43.05,2894,-0.228,107.932,54,0,0.13,0.47,-402.1,1016.8,66,0,0,11259,12.18,7,271.8,84.4,1462.7,31.789,13050,100
43.1,2897.8,-0.228,107.932,54,0.2,-0.18,0.48,-399.2,1019.2,65.8,0,0,11286,12.18,7,272.7,84.4,1466.6,31.789,13050,100
43.15,2901.6,-0.228,107.932,54,7.9,-0.4,0.24,-396.1,1021.6,65.6,0,0,11283,12.18,7,273.4,84.3,1470.2,31.789,13050,81.9
43.2,2905.4,-0.228,107.932,54,34.8,-0.49,-1.49,-393.3,1023.9,65.4,0,0,11129,12.18,7,272.6,84.3,1473.5,31.789,13050,45.5
43.25,2909.1,-0.231,107.932,54,69.9,-0.58,-2.53,-390.3,1026.3,65.2,0,0,12163,12.17,6,268.7,84.5,1474.4,31.789,13050,20
43.3,2912.8,-0.231,107.932,54,96,-0.61,-4.18,-387.4,1028.6,65,0,0,11644,12.17,6,262,84.9,1475.2,31.789,13050,0
43.35,2916.3,-0.228,107.932,54,100,-0.6,-4.33,-384.7,1030.7,64.8,0,0,11297,12.17,6,254.7,85.3,1475.6,31.789,13050,0
43.4,2919.7,-0.228,107.932,54,100,-0.54,-4.28,-381.9,1032.9,64.6,0,0,10868,12.17,6,246.8,85.8,1475.8,31.789,13050,0
43.45,2923.1,-0.225,107.932,54,100,-0.51,-4.12,-379.2,1035,64.4,0,0,12461,12.17,5,239.1,86,1475.8,31.789,13050,32
43.5,2926.3,-0.225,107.932,54,94.7,-0.5,-4.37,-376.7,1036.9,64.3,0,0,11863,12.17,5,232,86.5,1475.8,31.789,13050,0
43.55,2929.4,-0.225,107.932,54,82.7,-0.62,-3.95,-374.1,1038.8,64.1,0,0,11658,12.17,5,224.5,86.8,1475.8,31.789,13050,0
43.6,2932.4,-0.225,107.932,54,71,-0.59,-3.2,-371.6,1040.7,63.9,0,0,11337,12.17,5,218.3,87.1,1475.8,31.789,13050,0
43.65,2935.4,-0.225,107.932,54,67,-0.8,-3.05,-369.3,1042.4,63.7,0,0,11644,12.17,0,212.9,87.4,1475.8,31.789,13050,100
43.7,2938.3,-0.225,107.932,54,58.2,-1.08,-2.96,-367,1044.2,63.5,0,0,12772,12.17,4,207.6,87.6,1475.8,31.789,13050,0
43.75,2941.1,-0.225,107.932,54,54.1,-1.1,-2.58,-364.6,1045.9,63.3,0,0,12488,12.17,4,202.6,87.8,1475.8,31.789,13050,0
43.8,2943.8,-0.222,107.932,54,47.2,-1.04,-2.36,-362.4,1047.4,63.2,0,0,12262,12.17,4,198.4,88,1475.8,31.789,13050,0
43.85,2946.5,-0.222,107.932,54,38.2,-1.19,-1.98,-360.2,1049,63,0,0,12041,12.17,4,194.4,88.2,1475.8,31.789,13050,0
43.9,2949.2,-0.222,107.932,54,31.2,-1.25,-1.75,-357.9,1050.5,62.8,0,0,11890,12.17,4,191.1,88.4,1475.8,31.789,13050,0
43.95,2951.8,-0.225,107.932,54,27.4,-1.26,-1.53,-355.8,1051.9,62.6,0,0,11730,12.17,4,188.4,88.5,1475.8,31.789,13050,0
44,2954.4,-0.225,107.932,54,27.4,-1.38,-1.5,-353.6,1053.4,62.5,0,0,11583,12.17,4,185.7,88.6,1475.8,31.789,13050,0
44.05,2956.9,-0.225,107.932,54,26.2,-1.5,-1.49,-351.4,1054.7,62.3,0,0,11422,12.17,4,183,88.8,1475.8,31.789,13050,2.1
44.1,2959.4,-0.222,107.932,54,27,-1.59,-1.26,-349.3,1056,62.1,0,0,12663,12.17,3,180.7,88.8,1475.8,31.789,13050,100
44.15,2961.9,-0.222,107.932,54,27.4,-1.6,-1.49,-347.2,1057.3,61.9,0,0,12680,12.17,3,178.1,88.9,1475.8,31.789,13050,0
44.2,2964.4,-0.228,107.932,54,27.9,-1.6,-1.21,-345,1058.5,61.7,0,0,12472,12.17,3,175.7,89.1,1475.8,31.789,13050,0
44.25,2966.8,-0.228,107.932,54,28.6,-2.06,-1.52,-343,1059.6,61.6,0,0,12226,12.17,3,172.6,89.2,1475.8,31.789,13050,0
44.3,2969.1,-0.228,107.932,54,32.3,-2.14,-1.82,-340.8,1060.7,61.4,0,0,12070,12.17,3,169.8,89.3,1475.8,31.789,13050,0
44.35,2971.4,-0.234,107.932,54,34.6,-2.05,-1.54,-338.7,1061.8,61.2,0,0,11709,12.17,3,166.8,89.5,1475.8,31.789,13050,0
44.4,2973.7,-0.234,107.932,54,34.4,-2.52,-1.84,-336.7,1062.7,61,0,0,11475,12.17,3,163.4,89.6,1475.8,31.789,13050,0
44.45,2975.9,-0.234,107.932,54,32.8,-2.53,-1.56,-334.6,1063.6,60.9,0,0,11335,12.17,3,160.5,89.8,1475.8,31.789,13050,0
44.5,2978.1,-0.237,107.932,54,31.9,-2.39,-1.64,-332.5,1064.4,60.7,0,0,11142,12.17,3,157.3,89.9,1475.8,31.789,13050,0
44.55,2980.3,-0.237,107.932,54,29,-1.94,-1.67,-330.6,1065.1,60.6,0,0,10861,12.17,3,154.4,90,1475.8,31.789,13050,0
44.6,2982.4,-0.237,107.932,54,24.9,-2.23,-1.41,-328.5,1065.8,60.4,0,0,12670,12.17,2,151.9,90,1475.8,31.789,13050,20
44.65,2984.4,-0.243,107.932,54,24.3,-2.44,-1.52,-326.5,1066.4,60.2,0,0,12451,12.17,2,149.1,90.1,1475.8,31.789,13050,0
44.7,2986.5,-0.243,107.932,54,24.3,-2.23,-1.48,-324.6,1067,60.1,0,0,12240,12.17,2,146.4,90.3,1475.8,31.789,13050,0
44.75,2988.5,-0.243,107.932,54,15.8,-2.41,-1.34,-322.6,1067.5,59.9,0,0,12111,12.17,2,143.8,90.4,1475.8,31.789,13050,2.9
44.8,2990.4,-0.243,107.932,54,11.5,-2.25,-0.66,-320.6,1067.9,59.8,0,0,12054,12.17,2,142.1,90.4,1475.9,31.789,13050,11.5
44.85,2992.4,-0.246,107.932,54,10.6,-2.31,-0.89,-318.8,1068.3,59.7,0,0,11954,12.17,2,140.7,90.4,1476.2,31.789,13050,10.5
44.9,2994.3,-0.246,107.932,54,8.5,-2.29,-0.56,-316.8,1068.6,59.5,0,0,11859,12.17,2,139.5,90.5,1476.5,31.789,13050,12.2
44.95,2996.3,-0.246,107.932,54,8.5,-2.65,-0.65,-314.9,1068.8,59.4,0,0,11764,12.17,2,138.4,90.5,1476.8,31.789,13050,11.4
45,2998.2,-0.249,107.932,54,8.5,-2.4,-0.5,-313.1,1069,59.2,0,0,11674,12.16,2,137.3,90.5,1477.2,31.789,13050,10
45.05,3000.1,-0.249,107.932,54,8,-2.41,-0.63,-311.1,1069.1,59.1,0,0,11565,12.16,2,136.3,90.5,1477.4,31.789,13050,7.2
45.1,3001.9,-0.249,107.932,54,8.2,-2.33,-0.58,-309.2,1069.2,59,0,0,11438,12.16,2,135,90.6,1477.7,31.789,13050,6.2
45.15,3003.8,-0.249,107.932,54,8.5,-2.66,-0.82,-307.4,1069.2,58.8,0,0,11337,12.16,2,133.8,90.6,1477.8,31.789,13050,5.3
45.2,3005.6,-0.249,107.932,54,8.3,-2.64,-0.69,-305.6,1069.1,58.7,0,0,11219,12.16,2,132.3,90.6,1478,31.789,13050,6
45.25,3007.5,-0.249,107.932,54,8.1,-2.55,-0.57,-303.7,1069,58.6,0,0,11125,12.16,2,131.1,90.7,1478.1,31.789,13050,7.6
45.3,3009.3,-0.249,107.932,54,7.9,-2.64,-0.79,-302,1068.8,58.4,0,0,11019,12.16,2,129.9,90.7,1478.3,31.789,13050,6.2
45.35,3011,-0.249,107.932,54,7.7,-2.31,-0.6,-300.2,1068.6,58.3,0,0,10887,12.16,2,128.6,90.7,1478.5,31.789,13050,3.3
45.4,3012.8,-0.246,107.932,54,7.5,-2.68,-0.86,-298.4,1068.3,58.2,0,0,10777,12.16,2,127.2,90.8,1478.6,31.789,13050,2.8
45.45,3014.6,-0.246,107.932,54,7.5,-2.53,-0.74,-296.8,1067.9,58.1,0,0,10660,12.16,2,125.8,90.8,1478.6,31.789,13050,2.4
45.5,3016.3,-0.246,107.932,54,7.5,-2.55,-0.82,-295.1,1067.5,57.9,0,0,10547,12.16,2,124.5,90.8,1478.7,31.789,13050,2.3
45.55,3018,-0.246,107.932,54,7.3,-2.51,-0.71,-293.4,1067,57.8,0,0,10424,12.16,2,123,90.9,1478.7,31.789,13050,2.3
45.6,3019.7,-0.237,107.932,54,6.3,-2.31,-0.67,-291.8,1066.5,57.7,0,0,10320,12.16,2,121.8,90.9,1478.8,31.789,13050,2.3
45.65,3021.4,-0.237,107.932,54,2.6,-2.49,-0.81,-290.2,1065.9,57.6,0,0,10201,12.16,2,120.5,91,1478.8,31.789,13050,0
45.7,3023,-0.237,107.932,54,0.3,-2.46,-0.64,-288.7,1065.3,57.5,0,0,10084,12.16,2,119.1,91,1478.8,31.789,13050,0
45.75,3024.7,-0.237,107.932,54,0,-2.33,-0.6,-287.2,1064.6,57.3,0,0,9986,12.16,2,118,91,1478.8,31.789,13050,2.1
45.8,3026.3,-0.222,107.932,54,0,-2.55,-0.59,-285.7,1063.9,57.2,0,0,9907,12.16,2,116.9,91,1478.8,31.789,13050,0
45.85,3027.9,-0.222,107.932,54,0,-2.37,-0.58,-284.3,1063.1,57.1,0,0,9813,12.16,2,115.8,91.1,1478.8,31.789,13050,2.2
45.9,3029.5,-0.222,107.932,54,0,-2.59,-0.64,-283,1062.3,57,0,0,9728,12.16,2,114.8,91.1,1478.9,31.789,13050,2.4
45.95,3031.1,-0.222,107.932,54,0,-2.43,-0.57,-281.6,1061.4,56.9,0,0,9648,12.16,2,113.7,91.1,1478.9,31.789,13050,2.2
46,3032.6,-0.222,107.932,54,0,-2.31,-0.59,-280.3,1060.5,56.8,0,0,9552,12.16,2,112.6,91.1,1478.9,31.789,13050,2.2
46.05,3034.2,-0.201,107.932,54,0,-2.6,-0.63,-279.1,1059.6,56.7,0,0,9471,12.16,2,111.6,91.2,1478.9,31.789,13050,2.1
46.1,3035.7,-0.201,107.932,54,0,-2.24,-0.56,-277.9,1058.6,56.5,0,0,9384,12.16,2,110.5,91.2,1478.9,31.789,13050,2.1
46.15,3037.2,-0.201,107.932,54,0,-2.44,-0.6,-276.8,1057.6,56.4,0,0,9296,12.16,2,109.5,91.2,1479,31.789,13050,2.1
46.2,3038.7,-0.201,107.932,54,0,-2.48,-0.54,-275.7,1056.5,56.3,0,0,9269,12.16,2,108.5,91.2,1479,31.789,13050,23.1
46.25,3040.2,-0.201,107.932,54,0,-2.11,-0.27,-274.7,1055.4,56.2,0,0,9240,12.16,2,107.9,91.2,1479.1,31.789,13050,20.5
46.3,3041.7,-0.18,107.932,54,0,-2.56,-0.2,-273.7,1054.3,56.1,0,0,9243,12.16,2,107.5,91.2,1479.2,31.789,13050,29.4
46.35,3043.2,-0.18,107.932,54,0,-2.11,-0.15,-272.8,1053.2,56,0,0,9248,12.16,2,107.2,91.2,1479.4,31.789,13050,31.2
46.4,3044.7,-0.18,107.932,54,0,-2.14,0.03,-271.8,1052,55.9,0,0,9253,12.16,2,107.2,91.2,1479.6,31.789,13050,38.7
46.45,3046.2,-0.18,107.932,54,0,-2.32,0.05,-271,1050.8,55.8,0,0,9283,12.16,2,107.2,91.2,1479.8,31.789,13050,45.3
46.5,3047.7,-0.18,107.932,54,0,-2.12,0.07,-270.2,1049.6,55.7,0,0,9345,12.16,2,107.4,91.2,1480.1,31.789,13050,51.7
46.55,3049.2,-0.153,107.932,54,0,-2.06,0.27,-269.4,1048.3,55.6,0,0,9354,12.16,2,107.8,91.2,1480.4,31.789,13050,49.1
46.6,3050.7,-0.153,107.932,54,0,-2.02,0.31,-268.6,1047,55.4,0,0,9438,12.16,2,108.3,91.2,1480.8,31.789,13050,55.2
46.65,3052.2,-0.153,107.932,54,0,-1.9,0.33,-268,1045.7,55.3,0,0,9495,12.16,2,108.9,91.2,1481.2,31.789,13050,54.6
